"workerId","batch","condition","baseline","contract_value","exchange","start_gain_frame","total_bonus","duration","numeracy","gender","age","education","chart_use","companyValue","groundTruth","intervene","outcome","pContractNew","pContractOld","pSup","payoff","respTime","startTime","trial","trialDur","trialIdx"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",153.15,0.753,0,"True",0.9774632,0.85,50,6.85,1564016551.255,1564016539.815,"7",11.4400000572205,"15"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",153.15,0.916,0,"False",0.9985877,0.85,60,0,1564016566.691,1564016554.347,"8",12.3440001010895,"19"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",159,0.975,1,"True",0.99993,0.85,50,5.85,1564016587.717,1564016577.191,"9",10.5260000228882,"23"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",165.85,0.689,0,"True",0.9585857,0.85,50,6.85,1564016600.107,1564016592.462,"10",7.64500021934509,"14"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",172.7,0.937,0,"True",0.9993267,0.85,25,6.85,1564016616.666,1564016603.404,"11",13.2619998455048,"20"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",179.55,0.966,0,"True",0.9998506,0.85,25,6.85,1564016626.075,1564016619.712,"12",6.36300015449524,"22"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",178.55,0.063,1,"True",0.9993267,0.85,25,-1,1564016650.024,1564016644.282,"13",5.74199986457825,"3"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",178.55,0.193,0,"True",0.9882365,0.85,5,0,1564016675.319,1564016653.09,"14",22.2290000915527,"7"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",171.7,0.311,0,"False",0.9585857,0.85,5,-6.85,1564016685.857,1564016679.733,"15",6.12400007247925,"9"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",170.7,0.046,1,"True",0.9996819,0.85,1,-1,1564016701.617,1564016690.269,"16",11.3480000495911,"2"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",169.7,0.084,1,"True",0.9985877,0.85,2,-1,1564016712.637,1564016705.17,"17",7.46700000762939,"4"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",168.7,0.025,1,"True",0.99993,0.85,1,-1,1564016721.724,1564016715.327,"18",6.3970000743866,"0"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",167.7,0.148,1,"True",0.9940605,0.85,1,-1,1564016731.775,1564016725.543,"19",6.23200011253357,"6"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",166.7,0.247,1,"True",0.9774632,0.85,1,-1,1564016740.425,1564016734.893,"20",5.53200006484985,"8"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",165.7,0.247,1,"True",0.9774632,0.85,1,-1,1564016750.314,1564016744.091,"21",6.22299981117249,"8"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",164.7,0.034,1,"True",0.9998506,0.85,1,-1,1564016760.189,1564016754.485,"22",5.7039999961853,"1"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",163.7,0.46,1,"True",0.8805085,0.85,1,-1,1564016768.689,1564016762.856,"23",5.83299994468689,"11"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",162.7,0.193,1,"True",0.9882365,0.85,1,-1,1564016777.224,1564016772.718,"24",4.50600004196167,"7"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",105.2,0.6,1,"False",0.9774189,0.95,100,-1,1564016410.855,1564016356.396,"practice1",54.4590001106262,"practice"
"70fa0b9a",6,"HOPs",0.85,6.85,0.01524,"True",2.48,502.105000019073,10,"F","45-54","Bachelor's degree","Weekly",105.2,0.4,1,"True",0.9774189,0.95,25,-1,1564016637.576,1564016631.57,"practice2",6.00600004196167,"practice"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",112.05,0.916,1,"True",0.9985877,0.85,70,5.85,1564000123.514,1564000106.398,"1",17.1159999370575,"19"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",111.05,0.617,1,"False",0.9276092,0.85,45,-1,1564000161.964,1564000147.414,"2",14.5499999523163,"13"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",117.9,0.617,0,"True",0.9276092,0.85,25,6.85,1564000208.439,1564000186.694,"3",21.7449998855591,"13"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",123.75,0.975,1,"True",0.99993,0.85,70,5.85,1564000240.14,1564000233.079,"4",7.06100010871887,"23"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",123.75,0.54,0,"False",0.8805085,0.85,10,0,1564000274.265,1564000268.477,"5",5.78800010681152,"12"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",129.6,0.852,1,"True",0.9940605,0.85,30,5.85,1564000323.092,1564000300.651,"6",22.4409999847412,"17"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",135.45,0.937,1,"True",0.9993267,0.85,60,5.85,1564000345.993,1564000330.626,"7",15.3670001029968,"20"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",141.3,0.937,1,"True",0.9993267,0.85,40,5.85,1564000387.055,1564000381.236,"8",5.81900000572205,"20"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",147.15,0.966,1,"True",0.9998506,0.85,55,5.85,1564000405.17,1564000399.925,"9",5.24500012397766,"22"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",153,0.888,1,"True",0.9970765,0.85,45,5.85,1564000437.362,1564000432.663,"10",4.69899988174438,"18"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",158.85,0.954,1,"True",0.9996819,0.85,55,5.85,1564000469.557,1564000461.157,"11",8.39999985694885,"21"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",164.7,0.807,1,"True",0.9882365,0.85,20,5.85,1564000482.303,1564000475.927,"12",6.37599992752075,"16"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",163.7,0.063,1,"True",0.9993267,0.85,10,-1,1564000556.645,1564000544.631,"13",12.0139999389648,"3"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",162.7,0.046,1,"True",0.9996819,0.85,10,-1,1564000586.632,1564000577.58,"14",9.05200004577637,"2"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",162.7,0.383,0,"True",0.9276092,0.85,20,0,1564000618.571,1564000611.352,"15",7.21900010108948,"10"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",161.7,0.193,1,"True",0.9882365,0.85,15,-1,1564000661.13,1564000653.471,"16",7.65900015830994,"7"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",154.85,0.46,0,"False",0.8805085,0.85,20,-6.85,1564000689.108,1564000672.088,"17",17.0199999809265,"11"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",153.85,0.063,1,"True",0.9993267,0.85,10,-1,1564000703.075,1564000694.791,"18",8.28400015830994,"3"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",152.85,0.148,1,"True",0.9940605,0.85,20,-1,1564000737.942,1564000713.326,"19",24.6159999370575,"6"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",151.85,0.084,1,"True",0.9985877,0.85,15,-1,1564000763.02,1564000746.579,"20",16.4409999847412,"4"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",150.85,0.193,1,"True",0.9882365,0.85,15,-1,1564000782.801,1564000770.557,"21",12.2440001964569,"7"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",149.85,0.112,1,"True",0.9970765,0.85,15,-1,1564000803.456,1564000793.016,"22",10.4400000572205,"5"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",148.85,0.034,1,"True",0.9998506,0.85,10,-1,1564000818.373,1564000810.731,"23",7.64199995994568,"1"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",147.85,0.311,1,"True",0.9585857,0.85,15,-1,1564000828.313,1564000822.592,"24",5.72099995613098,"9"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",112.05,0.6,1,"True",0.9774189,0.95,60,5.85,1564000081.907,1563999950.662,"practice1",131.245000123978,"practice"
"506e6011",4,"means_only",0.85,6.85,0.01524,"True",2.25,1076.68099999428,7,"M","25-34","Associate's degree","Monthly or less",106.2,0.4,0,"True",0.9774189,0.95,20,0,1564000528.281,1564000503.355,"practice2",24.925999879837,"practice"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",53.25,0.617,0,"True",0.6634073,0.5,30,2.25,1563984668.845,1563984641.554,"1",27.2910001277924,"13"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",52.25,0.852,1,"False",0.9304679,0.5,60,-1,1563984684.906,1563984675.421,"2",9.48499989509583,"17"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",52.25,0.54,0,"False",0.5561041,0.5,5,0,1563984735.933,1563984694.685,"3",41.2480001449585,"12"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",53.5,0.975,1,"True",0.9972127,0.5,75,1.25,1563984749.506,1563984741.179,"4",8.3270001411438,"23"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",54.75,0.753,1,"True",0.8333612,0.5,25,1.25,1563984763.296,1563984754.925,"5",8.37100005149841,"15"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",57,0.689,0,"True",0.7574337,0.5,15,2.25,1563984778.87,1563984767.869,"6",11.0009999275208,"14"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",58.25,0.975,1,"True",0.9972127,0.5,65,1.25,1563984798.51,1563984784.223,"7",14.2869999408722,"23"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",59.5,0.937,1,"True",0.9849753,0.5,50,1.25,1563984813.508,1563984804.226,"8",9.28199982643127,"20"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",60.75,0.937,1,"True",0.9849753,0.5,50,1.25,1563984875.655,1563984821.333,"9",54.3220000267029,"20"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",63,0.54,0,"True",0.5561041,0.5,1,2.25,1563984885.657,1563984879.121,"10",6.53600001335144,"12"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",64.25,0.954,1,"True",0.9913263,0.5,50,1.25,1563984897.268,1563984889.588,"11",7.67999982833862,"21"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",65.5,0.916,1,"True",0.9743985,0.5,50,1.25,1563984909.491,1563984901.073,"12",8.41799998283386,"19"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",64.5,0.148,1,"True",0.9304679,0.5,25,-1,1563984961.851,1563984950.311,"13",11.539999961853,"6"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",63.5,0.046,1,"True",0.9913263,0.5,25,-1,1563984971.701,1563984965.563,"14",6.13800001144409,"2"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",63.5,0.193,0,"True",0.8903388,0.5,15,0,1563984982.136,1563984974.826,"15",7.30999994277954,"7"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",61.25,0.311,0,"False",0.7574337,0.5,10,-2.25,1563984992.477,1563984985.611,"16",6.8659999370575,"9"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",61.25,0.311,0,"True",0.7574337,0.5,10,0,1563985005.883,1563984997.358,"17",8.52499985694885,"9"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",60.25,0.063,1,"True",0.9849753,0.5,30,-1,1563985018.281,1563985010.262,"18",8.01899981498718,"3"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",59.25,0.112,1,"True",0.9572658,0.5,20,-1,1563985028.98,1563985021.53,"19",7.45000004768372,"5"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",58.25,0.063,1,"True",0.9849753,0.5,30,-1,1563985039.257,1563985032.905,"20",6.35199999809265,"3"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",55,0.148,1,"False",0.9304679,0.5,20,-3.25,1563985048.72,1563985042.838,"21",5.88199996948242,"6"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",52.75,0.193,0,"False",0.8903388,0.5,15,-2.25,1563985059.257,1563985052.774,"22",6.48300004005432,"7"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",51.75,0.046,1,"True",0.9913263,0.5,30,-1,1563985068.83,1563985062.806,"23",6.0239999294281,"2"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",51.75,0.383,0,"True",0.6634073,0.5,5,0,1563985080.554,1563985072.987,"24",7.56699991226196,"10"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",52.25,0.6,1,"True",0.9774189,0.95,75,1.25,1563984626.738,1563984582.782,"practice1",43.9559998512268,"practice"
"ad95d970",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.49,589.601999998093,8,"M","18-24","Some college, no degree","Monthly or less",51,0.4,0,"True",0.9774189,0.95,10,0,1563984944.91,1563984920.804,"practice2",24.1060001850128,"practice"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",51,0.617,0,"False",0.6634073,0.5,45,0,1563985266.818,1563985248.507,"1",18.3110001087189,"13"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",52.25,0.852,1,"True",0.9304679,0.5,40,1.25,1563985283.251,1563985272.605,"2",10.6459999084473,"17"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",53.5,0.54,1,"True",0.5561041,0.5,40,1.25,1563985294.989,1563985289.829,"3",5.16000008583069,"12"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",55.75,0.975,0,"True",0.9972127,0.5,40,2.25,1563985306.879,1563985299.547,"4",7.33200001716614,"23"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",58,0.753,0,"True",0.8333612,0.5,40,2.25,1563985317.071,1563985312.704,"5",4.36700010299683,"15"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",58,0.689,0,"False",0.7574337,0.5,40,0,1563985326.713,1563985319.771,"6",6.94200015068054,"14"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",59.25,0.689,1,"True",0.7574337,0.5,40,1.25,1563985334.242,1563985329.798,"7",4.44400000572205,"14"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",60.5,0.937,1,"True",0.9849753,0.5,40,1.25,1563985341.741,1563985337.932,"8",3.80900001525879,"20"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",60.5,0.937,0,"False",0.9849753,0.5,40,0,1563985359.587,1563985344.341,"9",15.2459998130798,"20"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",61.75,0.807,1,"True",0.8903388,0.5,40,1.25,1563985366.225,1563985362.135,"10",4.08999991416931,"16"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",63,0.954,1,"True",0.9913263,0.5,45,1.25,1563985372.746,1563985368.559,"11",4.18700003623962,"21"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",63,0.916,0,"False",0.9743985,0.5,40,0,1563985381.105,1563985375.332,"12",5.77300000190735,"19"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",62,0.084,1,"True",0.9743985,0.5,25,-1,1563985438.714,1563985431.594,"13",7.11999988555908,"4"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",62,0.046,0,"True",0.9913263,0.5,25,0,1563985447.171,1563985442.161,"14",5.00999999046326,"2"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",58.75,0.247,1,"False",0.8333612,0.5,25,-3.25,1563985454.137,1563985450.392,"15",3.74500012397766,"8"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",57.75,0.112,1,"True",0.9572658,0.5,20,-1,1563985464.899,1563985460.463,"16",4.43599987030029,"5"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",57.75,0.311,0,"True",0.7574337,0.5,20,0,1563985472.266,1563985468.618,"17",3.64800000190735,"9"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",57.75,0.063,0,"True",0.9849753,0.5,20,0,1563985480.253,1563985476.247,"18",4.00600004196167,"3"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",56.75,0.084,1,"True",0.9743985,0.5,20,-1,1563985492.941,1563985487.725,"19",5.21600008010864,"4"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",55.75,0.247,1,"True",0.8333612,0.5,20,-1,1563985499.495,1563985495.526,"20",3.9689998626709,"8"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",53.5,0.46,0,"False",0.5561041,0.5,20,-2.25,1563985505.621,1563985501.819,"21",3.80200004577637,"11"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",52.5,0.193,1,"True",0.8903388,0.5,20,-1,1563985512.386,1563985508.605,"22",3.78099989891052,"7"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",51.5,0.025,1,"True",0.9972127,0.5,20,-1,1563985520.944,1563985515.517,"23",5.42700004577637,"0"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",49.25,0.034,0,"False",0.9950576,0.5,20,-2.25,1563985527.67,1563985523.705,"24",3.96500015258789,"1"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",52.25,0.6,1,"True",0.9774189,0.95,45,1.25,1563985236.727,1563985169.438,"practice1",67.2890000343323,"practice"
"57f4ccf5",2,"intervals_w_means",0.5,2.25,0.04803,"True",2.37,419.296000003815,11,"F","35-44","Bachelor's degree","Weekly",50,0.4,1,"True",0.9774189,0.95,25,-1,1563985408.252,1563985388.701,"practice2",19.5510001182556,"practice"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",105.2,0.807,1,"False",0.9882365,0.85,22,-1,1564016288.31,1564016277.301,"1",11.0089998245239,"16"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",111.05,0.753,1,"True",0.9774632,0.85,16,5.85,1564016298.014,1564016290.967,"2",7.04699993133545,"15"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",116.9,0.852,1,"True",0.9940605,0.85,33,5.85,1564016308.342,1564016301.389,"3",6.95300006866455,"17"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",123.75,0.617,0,"True",0.9276092,0.85,10,6.85,1564016326.671,1564016311.081,"4",15.5899999141693,"13"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",129.6,0.852,1,"True",0.9940605,0.85,22,5.85,1564016334.729,1564016329.426,"5",5.30299997329712,"17"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",136.45,0.975,0,"True",0.99993,0.85,9,6.85,1564016342.183,1564016337.567,"6",4.61600017547607,"23"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",142.3,0.954,1,"True",0.9996819,0.85,23,5.85,1564016350.705,1564016345.532,"7",5.1729998588562,"21"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",149.15,0.689,0,"True",0.9585857,0.85,6,6.85,1564016391.075,1564016384.461,"8",6.61400008201599,"14"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",155,0.975,1,"True",0.99993,0.85,22,5.85,1564016398.934,1564016394.226,"9",4.70799994468689,"23"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",161.85,0.966,0,"True",0.9998506,0.85,7,6.85,1564016405.979,1564016401.708,"10",4.27100014686584,"22"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",167.7,0.888,1,"True",0.9970765,0.85,18,5.85,1564016414.125,1564016408.952,"11",5.17300009727478,"18"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",174.55,0.937,0,"True",0.9993267,0.85,8,6.85,1564016423.989,1564016417.651,"12",6.33800005912781,"20"
"f92b5ec9",6,"HOPs",0.85,6.85,0.01524,"True",2.33,837.691999912262,10,"M","25-34","Bachelor's degree","Weekly",174.55,0.063,0,"True",0.9993267,0.85,7,0,1564016459.583,1564016452.804,"13",6.77900004386902,"3"
